_id,comment,label,comment_word
262,挺难过的挺难过的……,0,"[['挺', 'd'], ['难过', 'a'], ['挺', 'd'], ['难过', 'a']]"
263,感染过的人不是更难再次感染吗,0,"[['感染', 'v'], ['人', 'n'], ['不是', 'v'], ['更', 'd'], ['难', 'a'], ['再次', 'd'], ['感染', 'v']]"
264,我说句公道话，也会被人骂，不要怕宝宝，底层很多时候是没有罪的，他们值得被关注！挺你宝宝,1,"[['我', 'r'], ['说', 'v'], ['公道话', 'n'], ['也', 'd'], ['会', 'v'], ['人', 'n'], ['骂', 'v'], ['不要怕', 'v'], ['宝宝', 'n'], ['底层', 'n'], ['很多', 'a'], ['时候', 'n'], ['是', 'v'], ['没有罪', 'v'], ['他们', 'r'], ['值得', 'v'], ['关注', 'v'], ['挺', 'v'], ['你', 'r'], ['宝宝', 'n']]"
265,我觉得不会被歧视啊，你歧视他们吗？而且现在就算没有单位交医保，城乡医保也都有自己交啊,0,"[['我', 'r'], ['觉得', 'v'], ['不会', 'v'], ['歧视', 'v'], ['你', 'r'], ['歧视', 'v'], ['他们', 'r'], ['而且', 'c'], ['现在', 'TIME'], ['就算', 'd'], ['没有', 'v'], ['单位', 'n'], ['交', 'v'], ['医保', 'n'], ['城乡', 'n'], ['医保', 'n'], ['也', 'd'], ['都', 'd'], ['有', 'v'], ['自己', 'r'], ['交', 'v']]"
266,会有人歧视感染过的患者吗？治疗好了又没有传染性了。搞不懂为什么要歧视,0,"[['会', 'v'], ['有人', 'r'], ['歧视', 'v'], ['感染', 'v'], ['患者', 'n'], ['治疗', 'v'], ['好', 'a'], ['又', 'd'], ['没有', 'v'], ['传染性', 'n'], ['搞不懂', 'v'], ['为什么', 'r'], ['要', 'v'], ['歧视', 'v']]"
267,你在说什么…请不要把自己的悲观情绪强加给整个社会好吗,0,"[['你', 'r'], ['在', 'd'], ['说', 'v'], ['什么', 'r'], ['请', 'v'], ['不要', 'v'], ['自己', 'r'], ['悲观', 'a'], ['情绪', 'n'], ['强加', 'v'], ['整个', 'a'], ['社会', 'n'], ['好', 'a']]"
269,"谁跟你说有歧视 你去面试人家还问你得过新冠没 你逗我呢<span class=""url-icon""><img alt=[费解] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[费解] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[费解] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png"" style=""width:1em; height:1em;"" /></span>",0,"[['谁', 'r'], ['你', 'r'], ['说', 'v'], ['有', 'v'], ['歧视', 'vn'], ['你', 'r'], ['去', 'v'], ['面试', 'v'], ['人家', 'r'], ['还', 'd'], ['问', 'v'], ['你', 'r'], ['得', 'v'], ['过', 'v'], ['新冠', 'n'], ['没', 'v'], ['你', 'r'], ['逗', 'v'], ['我', 'r'], ['费解', 'nz'], ['费解', 'nz'], ['费解', 'nz']]"
270,我真的很生气……满网都是键盘侠……看客都是一大堆，一群人，出来一件事儿，听一下，唏嘘一下，然后走开，互联网没有记忆……过几天，重复来……都是这样！,0,"[['我', 'r'], ['真', 'a'], ['很', 'd'], ['生气', 'v'], ['满网', 'nz'], ['都是', 'v'], ['键盘', 'n'], ['侠', 'n'], ['看客', 'n'], ['都是', 'v'], ['一群人', 'n'], ['出来', 'v'], ['事儿', 'n'], ['听', 'v'], ['唏嘘', 'v'], ['然后', 'c'], ['走开', 'v'], ['互联网', 'n'], ['没有', 'v'], ['记忆', 'n'], ['重复', 'vd'], ['来', 'v'], ['都是', 'v'], ['这样', 'r']]"
272,永远都不要相信人性,0,"[['永远', 'd'], ['都', 'd'], ['不要', 'v'], ['相信', 'v'], ['人性', 'n']]"
274,乖乖，女明星,1,"[['乖乖', 'a'], ['女', 'n'], ['明星', 'n']]"
275,素颜美女！,1,"[['素颜', 'n'], ['美女', 'n']]"
276,马路村柚子超好喝～,1,"[['马路村', 'LOC'], ['柚子', 'n'], ['超', 'd'], ['好', 'd'], ['喝', 'v']]"
277,"神仙公司<span class=""url-icon""><img alt=[爱你] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_aini-09d5f3f870.png"" style=""width:1em; height:1em;"" /></span>请问还缺保洁阿姨吗<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>",1,"[['神仙公司', 'nt'], ['爱', 'v'], ['你', 'r'], ['请问', 'v'], ['还', 'd'], ['缺', 'v'], ['保洁', 'vn'], ['阿姨', 'n']]"
279,我的城市会健康的,1,"[['我', 'r'], ['城市', 'n'], ['会', 'v'], ['健康', 'a']]"
281,"可以有时间停下来好好美美了<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>",1,"[['可以', 'v'], ['有', 'v'], ['时间', 'n'], ['停下来', 'v'], ['好好', 'd'], ['美美', 'a'], ['允', 'v'], ['悲', 'an']]"
282,"不错<span class=""url-icon""><img alt=[求关注] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_qiuguanzhu-d5e122b2f6.png"" style=""width:1em; height:1em;"" /></span>让我在这里逃离一会现实",1,"[['不错', 'a'], ['求', 'v'], ['关注', 'v'], ['让', 'v'], ['我', 'r'], ['在这里', 'd'], ['逃离', 'v'], ['现实', 'n']]"
286,"我爸扬州回来一周昨晚半夜拉去隔离了<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>今天我们全家要去核算",0,"[['我', 'r'], ['爸', 'n'], ['扬州', 'LOC'], ['回来', 'v'], ['一周', 'TIME'], ['昨晚', 'TIME'], ['半夜', 'TIME'], ['拉', 'v'], ['去', 'v'], ['隔离', 'v'], ['允', 'v'], ['悲', 'an'], ['今天', 'TIME'], ['我们', 'r'], ['全家', 'n'], ['要', 'v'], ['去', 'v'], ['核算', 'v']]"
287,看的很治愈，谢谢你,1,"[['看', 'v'], ['很', 'd'], ['治愈', 'v'], ['谢谢你', 'v']]"
288,"希望扬州快点好起来～作为泰州人完全明白我们这种温馨的小体积城市发现十几个是什么概念，保护好自己<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",1,"[['希望', 'v'], ['扬州', 'LOC'], ['快点', 'd'], ['好', 'a'], ['起来', 'v'], ['作为', 'v'], ['泰州', 'LOC'], ['人', 'n'], ['完全', 'd'], ['明白', 'v'], ['我们', 'r'], ['这种', 'r'], ['温馨', 'a'], ['小', 'a'], ['体积', 'n'], ['城市', 'n'], ['发现', 'v'], ['是', 'v'], ['什么', 'r'], ['概念', 'n'], ['保护好', 'v'], ['自己', 'r'], ['心', 'n']]"
289,问，猫姐 这个扫地机器人好用嘛~,0,"[['问', 'v'], ['猫姐', 'nr'], ['这个', 'r'], ['扫地机器人', 'nz'], ['好', 'a'], ['用', 'v']]"
290,"我说咋公众号的图片有我学姐，原来去猫姐那儿上班了<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['我', 'r'], ['说', 'v'], ['咋', 'r'], ['公众', 'n'], ['号', 'n'], ['图片', 'n'], ['有', 'v'], ['我', 'r'], ['学姐', 'n'], ['原来', 'd'], ['去', 'v'], ['猫', 'n'], ['姐', 'n'], ['那儿', 'r'], ['上班', 'v'], ['赞', 'nt']]"
291,"猫姐的鼻子真的好精致<span class=""url-icon""><img alt=[awsl] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a3awsl-ed1a33c1b3.png"" style=""width:1em; height:1em;"" /></span>",1,"[['猫', 'n'], ['姐', 'n'], ['鼻子', 'n'], ['真的好', 'a'], ['精致', 'a']]"
292,"我们这的超市都空了<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>",0,"[['我们', 'r'], ['这', 'r'], ['超市', 'n'], ['都', 'd'], ['空', 'a'], ['泪', 'n']]"
293,重点是感染者多为医护人员��,0,"[['重点', 'n'], ['是', 'v'], ['感染者', 'n'], ['多', 'd'], ['为', 'v'], ['医护人员', 'n']]"
294,就离谱。。。想想万一有感染者把病毒带到了这些地方，那就……,0,"[['就', 'd'], ['离', 'v'], ['谱', 'nr'], ['想想', 'v'], ['万一', 'd'], ['有', 'v'], ['感染者', 'n'], ['病毒', 'nz'], ['带', 'v'], ['到', 'v'], ['这些', 'r'], ['地方', 'n'], ['那', 'r'], ['就', 'd']]"
295,我的天呐，看的我心都揪的不行，刚发过洪水，现在又开始新冠来袭,0,"[['我', 'r'], ['天呐', 'nr'], ['看', 'v'], ['我', 'r'], ['心', 'n'], ['都', 'd'], ['揪', 'v'], ['不行', 'a'], ['刚', 'd'], ['发', 'v'], ['洪水', 'n'], ['现在', 'TIME'], ['又', 'd'], ['开始', 'v'], ['新冠', 'n'], ['来袭', 'v']]"
296,"还有，你做核酸了吗？你打疫苗了吗？郑州太难了<span class=""url-icon""><img alt=[裂开] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fc_liekai-9df295d44f.png"" style=""width:1em; height:1em;"" /></span>",0,"[['还有', 'v'], ['你', 'r'], ['做', 'v'], ['核酸', 'n'], ['你', 'r'], ['打', 'v'], ['疫苗', 'n'], ['郑州', 'LOC'], ['太难', 'a'], ['裂开', 'v']]"
297,希望大家都可以平安�,1,"[['希望', 'v'], ['大家', 'r'], ['都', 'd'], ['可以', 'v'], ['平安', 'a']]"
299,真的是希望疫情早日过去的呀,1,"[['真', 'a'], ['是', 'v'], ['希望', 'v'], ['疫情', 'n'], ['早日', 'd'], ['过去', 'v']]"
301,保护好自己啊,1,"[['保护好', 'v'], ['自己', 'r']]"
302,希望一切安好吧,1,"[['希望', 'v'], ['一切安好', 'a']]"
308,真的是一定要高度警惕，注意防护,1,"[['真', 'a'], ['是', 'v'], ['一定要', 'v'], ['高度', 'd'], ['警惕', 'v'], ['注意', 'v'], ['防护', 'vn']]"
309,希望大家真的要注意防护呀,1,"[['希望', 'v'], ['大家', 'r'], ['真', 'a'], ['要', 'v'], ['注意', 'v'], ['防护', 'vn']]"
335,"郑州一定要平安，防控措施严起来，全员核酸检测<span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",1,"[['郑州', 'LOC'], ['一定要', 'v'], ['平安', 'nz'], ['防控', 'vn'], ['措施', 'n'], ['严', 'a'], ['起来', 'v'], ['全员', 'n'], ['核酸', 'n'], ['检测', 'v'], ['加油', 'v'], ['加油', 'v'], ['加油', 'v'], ['心', 'n']]"
350,Δ很厉害，尽快开发疫苗,1,"[['很厉害', 'a'], ['尽快', 'd'], ['开发', 'v'], ['疫苗', 'n']]"
376,"救出来了没啊<span class=""url-icon""><img alt=[伤心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-49b2fe44a6.png"" style=""width:1em; height:1em;"" /></span>",0,"[['救', 'v'], ['出来', 'v'], ['没', 'v'], ['伤心', 'a']]"
451,"太难了<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>",0,"[['太难', 'a'], ['泪', 'n']]"
452,"郑州太难了<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>",0,"[['郑州', 'LOC'], ['太难', 'a'], ['允', 'v'], ['悲', 'an']]"
517,给博主点赞,1,"[['博主', 'n'], ['点赞', 'v']]"
529,如果南京一开始就能像后面这样出色，那全国真是感谢他了,1,"[['如果', 'c'], ['南京', 'LOC'], ['一开始', 'd'], ['就能', 'v'], ['像', 'v'], ['后面', 'f'], ['这样', 'r'], ['出色', 'a'], ['那', 'r'], ['全国', 'n'], ['真是', 'd'], ['感谢', 'v'], ['他', 'r']]"
597,哈哈哈，确实开心,1,"[['哈', 'PER'], ['确实', 'd'], ['开心', 'a']]"
616,"紧跟时事<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['紧跟', 'v'], ['时事', 'n'], ['赞', 'nt']]"
631,郑州加油�,1,"[['郑州', 'LOC'], ['加油', 'v']]"
673,厦门加油，尽量做到全员核酸,1,"[['厦门', 'LOC'], ['加油', 'v'], ['尽量', 'd'], ['做到', 'v'], ['全员', 'n'], ['核酸', 'n']]"
675,omg… ����厦门加油,1,"[['厦门', 'LOC'], ['加油', 'v']]"
678,"希望是有惊无险 0传染 包邮厦门<span class=""url-icon""><img alt=[拳头] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span>",1,"[['希望', 'v'], ['是', 'v'], ['有惊无险', 'v'], ['传染', 'nz'], ['包邮', 'v'], ['厦门', 'LOC'], ['拳头', 'n'], ['加油', 'v']]"
709,希望那些援助河南的朋友们，都去做一下核酸检测吧。对不起，如果来帮了我们，还感染了，那就是真的真的对不起了。感谢所有帮助河南，帮助郑州的人们。求求你们去做个核酸检测吧。�河南太难了，我们一定可以挺过去的。,1,"[['希望', 'v'], ['那些', 'r'], ['援助', 'v'], ['河南', 'LOC'], ['朋友们', 'n'], ['都', 'd'], ['去', 'v'], ['做', 'v'], ['核酸', 'n'], ['检测', 'v'], ['对不起', 'v'], ['如果', 'c'], ['来', 'v'], ['帮', 'v'], ['我们', 'r'], ['还', 'd'], ['感染', 'v'], ['那', 'r'], ['就是', 'v'], ['真', 'a'], ['真', 'a'], ['对不起', 'v'], ['感谢', 'v'], ['所有', 'r'], ['帮助', 'v'], ['河南', 'LOC'], ['帮助', 'v'], ['郑州', 'LOC'], ['人们', 'n'], ['求求', 'v'], ['你们', 'r'], ['去', 'v'], ['做', 'v'], ['核酸', 'n'], ['检测', 'v'], ['河南', 'LOC'], ['太难', 'a'], ['我们', 'r'], ['一定可以', 'v'], ['挺', 'v'], ['过去', 't']]"
759,好的宝贝！！宝贝天天开心！！！,1,"[['好的宝贝宝贝天天开心', 'nw']]"
767,"小桐，天天开心<span class=""url-icon""><img alt=[亲亲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_qinqin-cc50dcd938.png"" style=""width:1em; height:1em;"" /></span>想出来玩再出来嘿嘿～",1,"[['小桐', 'PER'], ['开心', 'a'], ['亲亲', 'nt'], ['想', 'v'], ['出来', 'v'], ['玩', 'v'], ['再', 'd'], ['出来', 'v']]"
768,"好想你<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>要开开心心的",1,"[['好想', 'v'], ['你', 'r'], ['泪', 'n'], ['泪', 'n'], ['要', 'v'], ['开开', 'v'], ['心心', 'n']]"
773,好好休息！要开心呀！,1,"[['好好', 'd'], ['休息', 'v'], ['要', 'v'], ['开心', 'a']]"
832,加油，为中国点赞！！,1,"[['加油', 'nz'], ['为', 'v'], ['中国', 'LOC'], ['点赞', 'v']]"
842,"<span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8E%A6%E9%97%A8%E5%8A%A0%E6%B2%B9%23"" data-hide=""""><span class=""surl-text"">#厦门加油#</span></a> <span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span>",1,"[['中国', 'LOC'], ['赞', 'nz'], ['厦门', 'LOC'], ['加油', 'v'], ['中国', 'LOC'], ['赞', 'nz']]"
843,"相信厦门！厦门加油<span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span>快好起来！感谢每一个为这座城抗“疫”付出的每个人！你们辛苦了！也请保护好自己！注意安全",1,"[['相信', 'v'], ['厦门', 'LOC'], ['厦门', 'LOC'], ['加油', 'v'], ['加油', 'v'], ['快好', 'd'], ['起来', 'v'], ['感谢', 'v'], ['每一个', 'r'], ['这', 'r'], ['城', 'n'], ['抗', 'v'], ['疫', 'nr'], ['付出', 'v'], ['每个', 'r'], ['人', 'n'], ['你们', 'r'], ['辛苦', 'a'], ['也', 'd'], ['请', 'v'], ['保护好', 'v'], ['自己', 'r'], ['注意', 'v'], ['安全', 'an']]"
850,"厦门加油<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>",1,"[['厦门', 'LOC'], ['加油', 'v'], ['赞', 'nt'], ['赞', 'nt'], ['赞', 'v'], ['心', 'n'], ['心', 'n'], ['心', 'n']]"
908,哈哈哈哈 厉害了,1,"[['哈', 'nr'], ['厉害', 'a']]"
914,在家打游戏，还要被策划坑钱，人活着太难了,0,"[['在家', 'd'], ['打', 'v'], ['游戏', 'n'], ['还要', 'v'], ['策划', 'v'], ['坑', 'n'], ['钱', 'n'], ['人', 'n'], ['活着', 'v'], ['太难', 'a']]"
916,"草，又惨又好笑<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>",0,"[['草', 'nr'], ['又', 'd'], ['惨', 'a'], ['又', 'd'], ['好笑', 'a'], ['允', 'v'], ['悲', 'an'], ['允', 'v'], ['悲', 'an']]"
946,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A4%E6%AC%A1%E7%96%AB%E6%83%85%E4%BC%9A%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%9A%B4%E5%8F%91%E5%90%97%23&extparam=%23%E6%AD%A4%E6%AC%A1%E7%96%AB%E6%83%85%E4%BC%9A%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%9A%B4%E5%8F%91%E5%90%97%23"" data-hide=""""><span class=""surl-text"">#此次疫情会大规模暴发吗#</span></a>现在已经有点厉害了。",1,"[['此次', 'r'], ['疫情', 'n'], ['会', 'v'], ['大规模', 'a'], ['暴发', 'vn'], ['现在', 'TIME'], ['已经', 'd'], ['有点', 'd'], ['厉害', 'a']]"
949,那些被江苏支援过的省和城市有啥资格诋毁江苏诋毁南京，南京江苏有难时不求你们感恩救援，但请别落井下石做个白眼狼。呵呵,0,"[['那些', 'r'], ['江苏', 'LOC'], ['支援', 'v'], ['省', 'n'], ['和', 'c'], ['城市', 'n'], ['有', 'v'], ['啥', 'r'], ['资格', 'n'], ['诋毁', 'v'], ['江苏', 'LOC'], ['诋毁', 'v'], ['南京', 'LOC'], ['南京', 'LOC'], ['江苏', 'LOC'], ['有', 'v'], ['难时', 'n'], ['不', 'd'], ['求', 'v'], ['你们', 'r'], ['感恩', 'v'], ['救援', 'vn'], ['但', 'c'], ['请', 'v'], ['别', 'd'], ['落井下石', 'v'], ['做', 'v'], ['白眼', 'n'], ['狼', 'n']]"
960,中国才不是最注重环保的国家 别的不说 光废弃塑料袋的产生吧 很多欧美地区国家很多很多年前就改用纸袋了 中国近两年才有了多用环保纸袋的意识 但呼吁大家节能减排 保护环境 真的势在必行了 地球超出负荷的运转 早晚会有更大的灾难到来,0,"[['中国', 'LOC'], ['才', 'd'], ['不是', 'v'], ['最注重', 'v'], ['环保', 'n'], ['国家', 'n'], ['别', 'a'], ['不', 'd'], ['说', 'v'], ['光', 'nr'], ['废弃', 'v'], ['塑料袋', 'n'], ['产生', 'vn'], ['很多', 'a'], ['欧美地区', 'LOC'], ['国家', 'n'], ['很多', 'a'], ['前', 'f'], ['就', 'd'], ['改用', 'v'], ['纸袋', 'n'], ['中国', 'LOC'], ['近两年', 'TIME'], ['才', 'd'], ['有', 'v'], ['多', 'ad'], ['环保', 'n'], ['纸袋', 'n'], ['意识', 'n'], ['但', 'c'], ['呼吁', 'v'], ['大家', 'r'], ['节能', 'v'], ['减排', 'v'], ['保护', 'v'], ['环境', 'n'], ['真', 'a'], ['势在必行了', 'v'], ['地球', 'n'], ['超出', 'v'], ['负荷', 'n'], ['运转', 'vn'], ['早晚', 't'], ['会', 'v'], ['有', 'v'], ['更大', 'a'], ['灾难', 'n'], ['到来', 'v']]"
965,灾难的发生，每个人都有责任，勇于承担责任，也有义务对此负责 不好的事情总是会一起发生的，同时它也会在慢慢的变好，被解决。,0,"[['灾难', 'n'], ['发生', 'v'], ['每个人', 'r'], ['都', 'd'], ['有', 'v'], ['责任', 'n'], ['勇于', 'v'], ['承担', 'v'], ['责任', 'n'], ['也有', 'v'], ['义务', 'n'], ['对此', 'd'], ['负责', 'v'], ['不好', 'a'], ['事情', 'n'], ['总是', 'd'], ['会', 'v'], ['一起', 'd'], ['发生', 'v'], ['同时', 'd'], ['它', 'r'], ['也', 'd'], ['会', 'v'], ['慢慢', 'a'], ['变', 'v'], ['好', 'd'], ['解决', 'v']]"
966,还有更大的灾难在,0,"[['还有', 'v'], ['更大', 'a'], ['灾难', 'n'], ['在', 'v']]"
982,"大家辛苦了，致敬医护人员<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['大家', 'r'], ['辛苦', 'a'], ['致敬', 'v'], ['医护人员', 'n'], ['赞', 'nt']]"
991,赞我大成都，虽然在封控区   但是坚持就是胜利！,1,"[['赞', 'v'], ['我', 'r'], ['大', 'a'], ['成都', 'LOC'], ['虽然', 'c'], ['封控区', 'LOC'], ['但是', 'c'], ['坚持', 'v'], ['就是', 'v'], ['胜利', 'vn']]"
1004,"支持，理解，辛苦了<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>",1,"[['支持', 'v'], ['理解', 'nr'], ['辛苦', 'a'], ['赞', 'nt']]"
1049,视频最后两段有借用<a href='/n/一颗颗榛子'>@一颗颗榛子</a> <a href='/n/各国猫毛'>@各国猫毛</a> 拍摄角度的视频，有提前沟通取得授权并已在视频中标注出处，感谢两位�,1,"[['视频', 'n'], ['最后', 'a'], ['有', 'v'], ['借用', 'v'], ['榛子', 'n'], ['榛子', 'n'], ['各国', 'n'], ['猫毛', 'n'], ['各国', 'n'], ['猫毛', 'n'], ['拍摄', 'v'], ['角度', 'n'], ['视频', 'n'], ['有', 'v'], ['提前', 'vd'], ['沟通', 'v'], ['取得', 'v'], ['授权', 'vn'], ['并', 'c'], ['已', 'd'], ['视频', 'n'], ['中', 'f'], ['标注', 'v'], ['出处', 'n'], ['感谢', 'v']]"
1050,"多么庆幸这一场我去了！！！我就在台下！！！看到曾轶可开场跑上台真的太开心了，曾活泼~<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>",1,"[['多么', 'd'], ['庆幸', 'v'], ['这', 'r'], ['我', 'r'], ['去', 'v'], ['我', 'r'], ['就', 'd'], ['台下', 's'], ['看到', 'v'], ['曾轶可', 'PER'], ['开场', 'v'], ['跑', 'v'], ['上台', 'v'], ['真', 'a'], ['太', 'd'], ['开心', 'a'], ['曾', 'd'], ['活泼', 'a'], ['打', 'v'], ['打', 'v'], ['打', 'v']]"
1078,"看着好心酸<span class=""url-icon""><img alt=[伤心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-49b2fe44a6.png"" style=""width:1em; height:1em;"" /></span>",0,"[['看着', 'v'], ['好心酸', 'nz'], ['伤心', 'a']]"
1079,最惨的还是老实的百姓,0,"[['最惨', 'a'], ['还是', 'v'], ['老实', 'a'], ['百姓', 'n']]"
1090,"就是啊我暑假直接没了 明天回校<span class=""url-icon""><img alt=[太开心] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png"" style=""width:1em; height:1em;"" /></span>",1,"[['就是', 'v'], ['我', 'r'], ['暑假', 'n'], ['直接', 'ad'], ['没了', 'v'], ['明天', 'TIME'], ['回校', 'v'], ['太', 'd'], ['开心', 'a']]"
1127,西安加油 医护人员辛苦了！,1,"[['西安', 'LOC'], ['加油', 'v'], ['医护人员', 'n'], ['辛苦', 'a']]"
